t,v,ep,epe,epi,idc,mdc,tn,ctl,ctl_ua,bn,p,ab,v_l,ep_l,epe_l,epi_l,idc_l,mdc_l,cd4n_l,cd8n_l,ctl_l,th1_l,tfh_l,ctl_site_l,bn_l,p_l,abg_l,aba_l,abm_l,mr_l,ma_l,igamma_l,i2_l,i6_l,i12_l,a7
9.0,3.760155871259026e7,695245.7124318422,2.4822694976298236e6,4.293635744132687e6,1.73972237126204e6,749957.9655870675,5510.935405022817,30688.383472912938,573.4095774448688,30570.45356060008,22559.82518325224,1.0106783595557465,8.256819004216564e6,5.449031749780483e8,3.0900048475178606e6,1.3714017187758693e6,1.193768078383321e6,6343.2270261097465,108741.56784666309,31063.687741631355,3169.381335543387,2940.488030405519,27521.005567006483,24.014252642977628,57285.4646099701,3137.5954385842247,0.014722771433361963,0.016700614402836853,0.015295265111578799,398198.1975392663,1815.4661121131448,3.4968070615620483,0.5681412653297043,8.360975949827434,0.4424717528390908,5.161010670055215
9.0,3.760155871259026e7,695245.7124318422,2.4822694976298236e6,4.293635744132687e6,1.73972237126204e6,749957.9655870675,5510.935405022817,30688.383472912938,573.4095774448688,30570.45356060008,22559.82518325224,1.0106783595557465,8.256819004216564e6,5.449031749780483e8,3.0900048475178606e6,1.3714017187758693e6,1.193768078383321e6,6343.2270261097465,108741.56784666309,31063.687741631355,3169.381335543387,2940.488030405519,27521.005567006483,24.014252642977628,57285.4646099701,3137.5954385842247,0.014722771433361963,0.016700614402836853,0.015295265111578799,398198.1975392663,1815.4661121131448,3.4968070615620483,0.5681412653297043,8.360975949827434,0.4424717528390908,3.870758002541411
9.5,3.604367514522922e7,696569.8974029524,2.393564502586569e6,3.8980981966323955e6,1.6670743471837952e6,783047.7452407965,4332.756783367105,33723.84590283948,772.7453561725054,30040.825512053885,26585.25553118938,1.3647992572398557,1.105652682936445e7,5.421370725405362e8,4.54274062540768e6,2.1201645728529133e6,1.1891640610366298e6,10544.729601535375,114255.82181401328,30322.41812453612,5551.992445249015,8906.416943111768,42293.70065404514,46.99062498862139,56219.48583727271,5131.4311295587895,0.026553940065410175,0.03006029674638316,0.027503639704444846,395235.58883281104,4809.348850505638,9.018211231405646,0.9595134491341719,16.52480937082312,1.2694387796290798,4.169684662131855
10.0,3.091628329894826e7,769572.2114733662,2.2946047808972e6,3.3352572104634736e6,1.6043242558521335e6,798530.7209616301,3394.081275776815,35954.228642435,992.7864701966453,29507.39086887173,30294.26279227187,1.772303950834614,1.4668484633310383e7,5.38616679806282e8,6.210721799769347e6,2.9615538699286957e6,1.182217256785454e6,16556.90826938523,119169.99918441012,29562.332685951893,9282.258305694133,21832.547886919816,60116.67680341683,88.01394276424672,55372.2100190477,7806.6783998246165,0.04508862570747751,0.05091399372152389,0.04652670459093751,390331.86175812565,9783.648205357875,21.410573014136073,1.5467499756241985,30.264516845230414,2.914007403673136,4.454032496501998
10.0,3.091628329894826e7,769572.2114733662,2.2946047808972e6,3.3352572104634736e6,1.6043242558521335e6,798530.7209616301,3394.081275776815,35954.228642435,992.7864701966453,29507.39086887173,30294.26279227187,1.772303950834614,1.4668484633310383e7,5.38616679806282e8,6.210721799769347e6,2.9615538699286957e6,1.182217256785454e6,16556.90826938523,119169.99918441012,29562.332685951893,9282.258305694133,21832.547886919816,60116.67680341683,88.01394276424672,55372.2100190477,7806.6783998246165,0.04508862570747751,0.05091399372152389,0.04652670459093751,390331.86175812565,9783.648205357875,21.410573014136073,1.5467499756241985,30.264516845230414,2.914007403673136,3.340524372376499
10.5,2.413089301421287e7,913544.9944060252,2.171944939113423e6,2.7424087670454527e6,1.550935153346622e6,798692.015488557,2664.9098622164006,37489.80341681749,1226.8294872418037,28980.99220432271,33593.27980173044,2.2270674431785418,1.7203217522491146e7,5.3459803338557214e8,7.80128366046741e6,3.669100371697055e6,1.1728301541749334e6,24177.50464727281,122130.04224119229,28803.362314596186,14740.373777904802,42728.12021347811,79785.2307303505,157.88512421243118,55021.44813697112,11130.18542268684,0.07218268006725938,0.0812647184470122,0.07415425204179066,384266.72046140884,15975.461791254276,43.44516235554504,2.3338751994407207,49.65552004178121,5.467203346629421,3.6653108312591542
11.0,1.748901729034195e7,1.133714963548988e6,2.015189533443505e6,2.2003761881554713e6,1.5068384220959523e6,784927.2606599791,2108.7933451513463,38458.49376779418,1468.9531176607557,28470.509862926177,36419.528631296256,2.72189160346409,1.96484140466472e7,5.304607246414665e8,9.025169734541344e6,3.9126580109345783e6,1.1605721143091158e6,33518.3332797304,123170.37711006975,28013.394024035486,22102.872801873422,69900.03939571587,100206.8055275779,271.18774950045355,55346.17034469132,15036.910775643173,0.1094969463330922,0.12285395406484557,0.11191962238430028,378060.31236433005,22370.36166887695,75.90038189415307,3.2702760617450575,72.04897882548651,8.654958806391415,3.9742572676277486
11.5,1.204452231112688e7,1.4313992280929603e6,1.8218324699934102e6,1.7381021485943547e6,1.4725996177549951e6,757951.800276806,1690.6851578811077,38981.12690663398,1714.2859585368706,27983.57704345554,38730.01596513228,3.2488909709241374,2.091202399048647e7,5.264964236304604e8,9.742079031539362e6,3.5340979802738987e6,1.146347323030852e6,43452.901515714715,122784.27344522688,27130.348672888893,31282.342352194548,100930.83963110423,120658.32569385505,445.00792483226667,56416.34787560145,19472.13442349793,0.15847413103076544,0.17714097685960636,0.16108374418295845,372425.83682936965,28253.268805297474,116.61334388025905,4.292253803986781,93.7901024931092,12.121809125006875,4.2681362084961725
12.0,8.0613108480287865e6,1.7974524634964284e6,1.5992496146101542e6,1.3550180400199099e6,1.449329188503902e6,718428.5583038935,1380.2530191424712,39161.31050469678,1959.0079442232875,27526.98064446155,40495.15862088383,3.799741624200717,2.010802773198849e7,5.2302356913300097e8,9.833494511140037e6,2.708158309429e6,1.130550238033205e6,53434.54071530752,121365.3992260799,26107.544509095438,41990.42929320225,133830.80669388178,140685.58118340324,696.4267824623288,58225.92338549726,24406.365891683017,0.22040254749445398,0.24538264603840423,0.22271195755228923,368338.2995660986,32638.687904760347,160.34595096687926,5.348873567039886,111.52632141697455,15.42778283619081,4.547682504291337
12.5,5.333457526502665e6,2.211963609783605e6,1.3620820629512798e6,1.0413803276480918e6,1.4381921133069382e6,667717.6137218381,1152.6617127553702,39083.374030474915,2200.227380134871,27106.610244528925,41698.17102509234,4.365875158953186,1.723979981154963e7,5.2025296394434685e8,9.308852632124035e6,1.8180036447441678e6,1.1143006228890477e6,62295.32415311884,119419.67929785201,24954.462770237395,53834.35800644252,167184.14173566824,160027.70589069382,1040.1697757091906,60751.05500442067,29835.756231489424,0.29649628513128073,0.3287304161181361,0.29776585760622076,366642.63881073956,34661.65656780555,199.97837641201738,6.404644336007887,123.12321238762995,18.06919996833195,4.81359516636186
