t,v,ep,epe,epi,idc,mdc,tn,ctl,ctl_ua,bn,p,ab,v_l,ep_l,epe_l,epi_l,idc_l,mdc_l,cd4n_l,cd8n_l,ctl_l,th1_l,tfh_l,ctl_site_l,bn_l,p_l,abg_l,aba_l,abm_l,mr_l,ma_l,igamma_l,i2_l,i6_l,i12_l,a7
15.5,1.8275099220188628e6,3.5066216400234695e6,757632.8264882135,503861.2593230516,1.4362249327476907e6,442788.348374073,391.5078961820437,25460.553631287654,2453.714819062705,17476.707323942184,29929.390270419517,5.532866396617732,3.9032981541621156e7,4.554564115324437e8,2.0325493613437433e7,4.0386276730785524e6,957919.3374755988,148483.0397142595,17445.11586141987,7407.684603996448,32375.238628943327,119551.86766784314,106713.81049159203,1554.9418933770953,42482.57409438864,25785.32993970488,0.45311308714262016,0.4869103717933945,0.43456853594462086,334116.33625984314,70879.07410882151,182.68851725026187,4.513901922358339,300.9623998852029,43.54636128094961,6.157816799409153
16.0,1.346626387100303e6,3.810742478113451e6,621446.8014190749,395824.01964659704,1.467133458294885e6,390697.17312659934,380.7977329752011,24999.390533690424,2583.371006634286,17325.55014455831,29065.642735661553,5.904058010416194,3.1070521837894708e7,4.5113155064673495e8,1.8150145230746116e7,3.059729592736405e6,941903.8672117338,146957.378474795,14706.900243802933,6435.035908367255,33851.44867104631,122274.91233908935,107191.26761319967,1827.6087350626367,43501.97906200374,27742.269635844674,0.5236618257210113,0.5596854795285585,0.49826246728951396,339642.44572676625,65985.78945174241,181.5358569909327,4.582332568035738,290.4811176316505,42.87349870039502,6.345202285275658
16.5,989812.3845212641,4.08720419542543e6,502120.92615143524,307736.11581495067,1.502838669649436e6,341127.63046493044,377.3455244840655,24527.181349357546,2706.467661437098,17196.69547046247,28035.926469836606,6.256482651190151,2.3620267835216388e7,4.4782380562328655e8,1.5770253930074431e7,2.258346407177618e6,932105.5330951796,140360.69242846643,12504.263260379696,5611.885089403915,35014.607185323424,124042.29023079078,107176.43330605484,2109.8179670130394,44525.46498208269,29624.721105435383,0.598517009829589,0.6361947012292056,0.5649366502465325,346770.34531435586,59426.87079301537,175.05255811492194,4.620936864155718,272.5903636982769,40.80060129119002,6.52344887315624
17.0,724666.2059037236,4.333628154373442e6,399664.95490043814,236652.21859647773,1.542184183006074e6,294853.0498984864,379.88487190126114,24048.045274050884,2823.0651622511537,17088.58256070194,26872.896429443892,6.588143915950002,1.721158730667928e7,4.453836031011138e8,1.3371142782540923e7,1.630549183996316e6,928208.0077495129,129836.5316883992,10753.528185542877,4924.96239185432,35906.60301005266,125041.7952992554,106776.71309411657,2398.052742640828,45525.96175711995,31425.235534565858,0.6773609374303234,0.7160230955652257,0.6341976065883148,354801.74025049765,51888.08070000983,163.03135945016507,4.635746168562626,249.1185336003512,37.61493816493807,6.6930022723651
17.5,527830.9878421276,4.549204790527936e6,313425.3165781649,179945.23178747587,1.5840653348410118e6,252405.8487536248,387.4748005849739,23565.004025523365,2933.2582730812383,16999.467913217024,25608.25497905779,6.897550979612764,1.207135524942797e7,4.436468739445167e8,1.1095303331856906e7,1.1565553486370023e6,929432.8391629263,116732.52389879776,9376.006105246977,4357.3376625370265,36568.95644589257,125431.27140142507,106081.12946414082,2689.2788760276812,46474.593040166365,33136.441325448955,0.7598603182574026,0.7987467187706533,0.7056476972774577,363075.1222604192,44025.26508450955,145.65745291456346,4.631825730028903,222.05393055168176,33.667468077791334,6.854286454716686
18.0,382159.14175755973,4.734447286047759e6,242237.06310819273,135266.09036783717,1.6274768931512064e6,214095.24735749362,399.4024879791652,23080.307263668485,3037.1656141311455,16927.505167632797,24271.93729236614,7.1836918186515515,8.188330480265444e6,4.424580629155011e8,9.035852702051839e6,809439.115228411,934764.6688405705,102358.38054877637,8301.918177368672,3890.970820407039,37039.8506727472,125339.37115345933,105162.00824106488,2980.9521763801895,47339.800215612915,34750.53744807171,0.8456660465523432,0.8839323556715101,0.7788847493747527,371039.40225479094,36389.964281050066,123.90389491804605,4.613313371706618,193.33950134799443,29.32034955670062,7.007704714676038
18.5,274869.90546307975,4.890916026973595e6,184581.62979320143,100521.32196368817,1.6715434009145119e6,180033.46784189256,415.112692308361,22595.66817995902,3134.922217224084,16870.816349274046,22891.46986656232,7.445995911652068,5.402456759147538e6,4.416837279838897e8,7.239841000854666e6,561289.7292009273,943138.0040723901,87826.0784748642,7471.750917894632,3508.2815451271535,37352.66337039385,124868.19149626605,104077.16312723627,3270.986516263448,48086.850667431725,36258.84135772474,0.9344115478758447,0.9711356092659176,0.8535001748857152,378298.4799687014,29383.48881804289,99.74719398351309,4.583511445159585,164.69488900121922,24.9017037392662,7.153640677805105
19.0,196333.50854572392,5.020930864960917e6,138740.74449838712,73863.02945666545,1.7155336529856552e6,150167.86911281428,434.15747899869166,22112.431048374947,3226.6743261931724,16827.552802364004,21491.504947872483,7.684289153693608,3.489007951048569e6,4.412171207878237e8,5.718137663430066e6,386992.3152380904,953568.5829195648,73971.0641764332,6836.109940142627,3192.998179293708,37535.47744648789,124096.65104584873,102872.14669620329,3557.70128032538,48677.94627567982,37651.42804005131,1.0257099404168808,1.0598976585263142,0.929075881849251,384621.9172464542,23244.615048757547,75.84124760558083,4.544998298568619,137.48934029786832,20.674094745801114,7.29245926002631
19.5,139249.640303177,5.127291635133107e6,102934.85502029257,53684.02168434194,1.758862000288784e6,124316.269471046,456.1612652590518,21631.687645901875,3312.57580581533,16795.944567393315,20093.528797257273,7.898743695574763,2.2204849087876542e6,4.409761246816526e8,4.457921457440643e6,265993.642538781,965228.8984679577,61338.84321539132,6354.826653266789,2930.5405434637887,37611.17708388588,123084.01475846281,101582.3331592399,3839.7608447242774,49073.17533903038,38916.91416443596,1.1191503812597428,1.149741137761834,1.0051804073374924,389926.1330191129,18066.80712029897,54.65598219072111,4.499740969345594,112.68111043208232,16.819842319293688,7.424507580102589
20.0,98075.03504342903,5.213026299510379e6,75436.41467676674,38612.01145041404,1.801079836827875e6,102202.60963722528,480.79731626881016,21154.355635082873,3392.7856811715537,16774.337599953706,18715.734609678795,8.089825303602792,1.4018029494426067e6,4.408982130556453e8,3.4339099179172097e6,182586.7804562754,977476.190326791,50216.52081535671,5995.780058429191,2708.1375346855802,37597.8632725189,121873.32925783572,100234.72675478598,4116.1138896698985,49232.51276754903,40042.45479163134,1.2142941429721341,1.240165783687119,1.0813648756907608,394237.6929937983,13833.633051939167,37.65499201336868,4.44920117002972,90.82311601208575,13.442063947163016,7.550115827615037
20.5,68610.47554866158,5.2811813109099e6,54652.57609898103,27499.21104937548,1.8418607267294957e6,83490.37772269703,507.7726648047868,20681.229119673644,3467.466451530819,16761.219017151878,17373.042769842636,8.258240605763978,883026.2711733334,4.4093572264790237e8,2.6159569974057134e6,125322.09707591477,989845.8345511465,40688.731028821625,5733.666065175613,2514.819566840972,37509.42535836679,120494.73755896588,98849.46205866865,4385.936915098202,49118.9278162744,41014.02154198841,1.3106711617360587,1.3306447097306051,1.1571595764649434,397651.9252200199,10459.255642227117,25.085015813398936,4.394432705301184,72.11937784194843,10.576989113877735,7.669598088608842
21.0,47692.454239017105,5.33466204016139e6,39176.595330796124,19406.12221301764,1.8809822707919134e6,67811.8327153532,536.8190614510227,20213.009394937242,3536.782917396949,16755.231324283952,16077.24400489909,8.404886246941345,557666.9850570491,4.41052738533112e8,1.9730521556517817e6,86089.62477723848,1.0020244518999045e6,32700.284768580743,5548.796098789406,2341.3748308767404,37356.17741360673,118968.72053000712,97440.99653602597,4648.584128796059,48702.392289387375,41817.011296292585,1.4077779649591082,1.4206223428296487,1.2320721112653872,400296.8588963971,7823.993580855079,16.348462504596654,4.336171110539304,56.50902387788186,8.211765744348224,7.7832531309720245
21.5,32956.39646187253,5.376124234436572e6,27811.2319986584,13580.21329149579,1.9183071742114043e6,54791.85619023384,567.6880639602924,19750.322186842066,3600.9013329513173,16755.177171452448,14837.236465852578,8.53080154873167,354312.9261007033,4.412230400691799e8,1.4752729646601134e6,59233.13508122669,1.0138154026880655e6,26112.957131993488,5425.944440754769,2180.319613463911,37145.514535656184,117309.28608242018,96019.01168703429,4903.544590367101,47964.2364107621,42437.18750399828,1.5050779509096057,1.5095151124924082,1.3055881001185363,402307.27798752364,5800.079662809732,10.528710596260826,4.274916379916653,43.75554346626338,6.302662885573717,7.891365151510762
22.0,22651.439894958352,5.407911894487743e6,19569.941784933104,9431.272220521685,1.9537652443730559e6,44066.045176969536,600.1487913812764,19293.7262458036,3659.9887535263188,16760.01653877974,13659.326486167041,8.637125804130957,226959.23628476812,4.414282526921367e8,1.0950056893849196e6,40842.42415404399,1.0251055751639458e6,20749.76984709777,5353.2851523757845,2025.902391242608,36882.5702431755,115527.0238096098,94589.05843873684,5150.4068205028125,46900.98409924136,42861.88523601775,1.6020048786630525,1.5967158290341181,1.3771752877618848,403809.2120721658,4267.187943627396,6.751733926931663,4.2110081137504825,33.52549937744428,4.790388701088475,7.994204486589427
22.5,15494.379811914188,5.432033395458254e6,13662.583663970625,6505.567993837794,1.987337361460764e6,35293.296915696046,633.9872281415805,18843.716940726583,3714.212492123215,16768.85834352972,12547.564496793892,8.725060881960154,146730.55329246147,4.41655970747928e8,807832.0206491122,28231.756090063438,1.0358380786424978e6,16425.288642162992,5321.526446115228,1874.1336118802506,36570.86645325331,113631.80863292544,93153.02056245758,5388.83078026528,45526.67231924286,43081.332452100985,1.6979700867740548,1.6816022777446593,1.4462915040127025,404912.6386029682,3119.8611184587903,4.3334472030035025,4.144690459851952,25.448913222354513,3.6111902580510193,8.092028288112353
23.0,10554.62835950329,5.450166188301272e6,9472.011678072691,4460.750134531747,2.0190419067265918e6,28163.56634862109,669.0062748597195,18400.727454123356,3763.7396325006584,16780.948347856756,11504.0915272905,8.795839409727812,95766.22959954936,4.4189803925265753e8,593017.7505973793,19565.919996257504,1.0459920258785526e6,12963.764149417346,5323.384528538287,1722.8057609111402,36212.94529845559,111634.8418857339,91709.52510450536,5618.527004136601,43872.85741049548,43089.88096242709,1.792373414052667,1.7635499170286613,1.5123963389963666,405709.4251101176,2269.7423147651066,2.7923817516309173,4.076163212295343,19.1601959844783,2.703851817424764,8.185081166537463
23.5,7164.31158717221,5.46368061331957e6,6526.77889162241,3042.913911298752,2.048923731594346e6,22401.699209874027,705.0260062021499,17965.12930545745,3808.7365706690493,16795.65499120106,10529.476898954266,8.850698471775784,63081.06550477383,4.4214917903135306e8,433567.95531238086,13595.179783393995,1.0555686229341317e6,10208.278644543425,5353.457256176608,1571.4460732046618,35810.96074938799,109549.74204121408,90254.4730432032,5839.242589881632,41986.04714901162,42886.92950767762,1.8846171519344124,1.841947828508929,1.5749657129310939,406273.99066845054,1645.0928793121398,1.8093975152163244,4.005616478032374,14.322562652641647,2.0134668962472295,8.273595802529933
24.0,4848.859437805064,5.473674645086616e6,4473.728716379588,2066.674089795683,2.077045496643625e6,17768.29513391705,741.8838090924593,17537.233231769587,3849.36857322889,16812.454447016244,9623.033202004048,8.890858512315688,41911.21631733904,4.4240599329690945e8,315947.16522724123,9469.638731001685,1.0645820776823135e6,8024.018777950855,5408.35549718816,1421.1384103897042,35367.19327855995,107392.58028905278,88781.85043177985,6050.753599099443,39922.99802517485,42477.37140638602,1.9741217847372412,1.916216423335226,1.6335079346299486,406665.1275068394,1189.1367131805284,1.1797292590482298,3.9332495063142128,10.640315320433393,1.4930201733185153,8.357793528784931
24.5,3274.184767367442,5.4810131917074965e6,3052.842889591294,1398.566312374993,2.103481075009508e6,14058.488931625965,779.4342365064024,17117.29092994961,3885.7993513650213,16830.915867359567,8783.099758460761,8.917506968448121,28067.696905863337,4.426662957476251e8,229614.67166226477,6610.9659580386,1.0730538643840442e6,6298.125610688044,5486.757760053918,1274.17340108339,34884.44091042611,105181.03920981687,87284.87865369118,6252.863142448791,37744.8904219913,41871.49736481895,2.0603419390397324,1.9858250526756862,1.6875795283352617,406928.2544001909,857.9520750735667,0.7740076848120034,3.8592780016198978,7.863023278027718,1.1036265569374955,8.43788488347474
25.0,2207.0947279156076,5.48636744382537e6,2075.5591765611784,943.7034064453906,2.128310666209059e6,11099.405305389526,817.5485261221138,16705.497800191988,3918.190654904488,16850.687470501158,8007.290090481049,8.931786066392997,18933.352656935996,4.4292867328282475e8,166502.33955212258,4624.802045369405,1.0810091917870068e6,4937.7991896235735,5589.057460710733,1133.538616390903,34366.24361178229,102933.10742505053,85757.39313872045,6445.404021532027,35511.599285344826,41084.39567480705,2.1427809565715035,2.0503076996135374,1.7367991526253916,407097.77744324546,618.2327324358333,0.5108864191528814,3.783935957311782,5.784617123047353,0.8140035391410558,8.514070136703817
25.5,1486.0641278820665,5.490251429461036e6,1406.936842311472,635.36783702635,2.151617272809917e6,8746.88383686843,856.1138057531327,16301.996601582303,3946.7018930238733,16871.48386792648,7292.702266411792,8.934784180683799,12856.24547634261,4.431922068825743e8,120515.54098369047,3241.427548718033,1.0884748648359552e6,3867.694325863147,5716.5224207998635,1002.3259616905261,33816.91946474347,100665.7798708424,84195.18098069611,6628.244370443342,33277.07013422901,40134.979325426735,2.221002801665538,2.109275308052796,1.7808583006934244,407199.34796777164,445.1287211018184,0.3391343982958468,3.707476420522715,4.239513176194546,0.5995480860705916,8.586539791288349
26.0,999.9658604700819,5.493054248351935e6,951.5179973270018,427.1011274221091,2.1734842290334203e6,6881.91522261988,895.0320472548862,15906.881809174602,3971.4897881373176,16893.074825552943,6636.093387108123,8.92753016571992,8782.53871108927,4.4345629468866205e8,87096.82738641433,2275.737796874842,1.095478008215957e6,3027.192731692261,5870.21366824222,883.1790101828053,33241.4262198368,98394.10383596274,82596.9508497317,6801.294445392902,31086.34421736991,39044.81056036943,2.294640498021126,2.1624238903527275,1.8195280245557626,407251.86233599606,320.3238395762573,0.2263239982850017,3.630171952237973,3.09726187509099,0.4412629723797681,8.655475059112554
26.5,672.7957761820824,5.495067410105403e6,642.4480446400587,286.8225495509152,2.1939935199056957e6,5407.092684844644,934.218846372704,15520.204417392,3992.708068166761,16915.275507697297,6034.021015132533,8.910990107691731,6032.965345913619,4.4372053980075e8,62864.87733222047,1600.256926516363,1.102045316682003e6,2367.8490576313116,6050.073657553081,777.9003125347731,32645.09791473514,96130.69695225637,80964.69682849485,6964.512710952906,28974.281971355016,37836.8885603861,2.363400814574042,2.2095381771077722,1.8526615060128522,407269.1234121901,230.4331252521863,0.15179321734422843,3.552312747220772,2.256759961755128,0.3246923550772309,8.721048314252778
27.0,452.8333001076085,5.496507323683343e6,433.3068957327949,192.5384495661304,2.21322468090005e6,4243.271280856289,973.6021059189476,15141.97694023736,4010.5072005029806,16937.938153960735,5482.955202192881,8.886066000641703,4165.437132732017,4.4398467876898885e8,45326.37898609368,1126.9073657363915,1.1082026260080487e6,1851.138655757752,6254.495509978766,687.2857143922848,32033.328229686816,93885.68291618474,79303.41282123128,7117.909736187259,26965.681153913072,36534.530900402446,2.4270653707576435,2.2504910955195636,1.880192780427067,407261.15586475155,165.73163338525976,0.10228303561687403,3.4742002912201495,1.6406957535983977,0.23895999271699203,8.783423524002457
27.5,305.03136193167705,5.49753334880919e6,292.0996270177021,129.26226175021804,2.2312541150292656e6,3326.5433554169504,1013.1206903746615,14772.178392935615,4025.0341689916345,16960.945079199253,4979.365108107091,8.853595914138873,2889.663932797901,4.4424853570271623e8,32651.791792949884,794.6507565588777,1.113974679089583e6,1446.5415167948327,6480.431263200344,611.1774647300626,31411.27166830639,91666.90270531566,77620.31614829121,7261.549067018323,25076.330408949314,35160.43299571893,2.4854886477395746,2.285239720568345,1.9021322452721947,407235.212781418,119.18033551447655,0.06922541745044791,3.39613654156175,1.1905979275925216,0.17595249167118304,8.842756658875752
28.0,205.72340737917844,5.498261994495065e6,196.9108921029273,86.8339440662264,2.2481547043070626e6,2605.577982900708,1052.7231064442308,14410.759086309128,4036.4322935124164,16984.20285549214,4519.784185013267,8.814355285153384,2013.4851086665005,4.445119925877293e8,23503.90952319904,561.0738791317044,1.119385011009047e6,1129.9494769144699,6723.873575049007,548.6685316163652,30783.613335284095,89480.25534863396,75923.85157262332,7395.54498582516,23314.54530140412,33735.945539250606,2.538593565169444,2.313818528585536,1.9185597491103143,407196.52884609945,85.69670531527166,0.04704700738667137,3.318410906384648,0.8626400243042067,0.12965537960332904,8.899196082615093
28.5,138.97182169421907,5.498777899250002e6,132.8075382696056,58.39425228092955,2.2639956247645807e6,2039.3317115979578,1092.3662495790243,14057.645113809987,4044.8410903044173,17007.63752398084,4100.857653675366,8.769059028886348,1408.7591694111059,4.4477496993500364e8,16908.496360212426,396.63545837491836,1.1244559066215241e6,882.362686824868,6980.462438074134,498.3694368721694,30154.429174170167,87330.06290517506,74222.73788448937,7520.05768517462,21682.831124907276,32280.574713033122,2.5863653336238186,2.3363308236918896,1.9296160855663869,407148.87570652325,61.61661480527809,0.032100098427202836,3.24128816114059,0.6242125925808173,0.09563007984857227,8.952882923177821
29.0,94.06625148092624,5.499142201362294e6,89.65765330096087,39.327806197573956,2.2788422992946133e6,1595.1127110737634,1132.0142430305457,13712.742455439991,4050.396170168852,17031.19068668136,3719.3756245570416,8.71836421996975,989.4593848233787,4.4503741406828886e8,12157.628046481352,280.71624798662253,1.1292084021493478e6,688.834439455114,7246.015612049786,458.6631842060891,29527.13294148806,85219.40223358179,72525.22644797742,7635.286729352122,20179.44083595357,30811.685685568827,2.6288442541971855,2.352939144792907,1.9354936501282116,407094.9676894904,44.3011137069114,0.021983643926168923,3.1649997119578788,0.4511972999897435,0.07061110546703539,9.003951425629571
29.5,63.81980064592122,5.499398841761386e6,60.610605575775935,26.537047773176717,2.292756441539665e6,1246.9663805669106,1171.6373846087406,13375.940659725453,4053.2291710303957,17054.816338587054,3372.2947867283674,8.662873145341612,697.4744557802336,4.4529928871262515e8,8738.015496104053,198.89717411686223,1.1336623131364034e6,537.6237796484305,7516.883316035426,427.90519530182,28904.490686943656,83150.38214680129,70838.63033349186,7741.463738302097,18799.707169636316,29344.37602907157,2.666118042438442,2.363855335563468,1.9364268941286071,407036.7564533855,31.850797937754542,0.01510876218165057,3.0897391497444238,0.32584326915191547,0.05220086043516726,9.05252928782686
30.0,43.41432596254962,5.499579260195216e6,41.046868012868664,17.94700316624718,2.305796158015317e6,974.3441457536399,1211.2112073491319,13047.116093575733,4053.4677210064197,17078.47831477149,3056.751150945093,8.603136572867536,493.3249336654964,4.455605693910325e8,6278.16927721921,141.07765292907195,1.1378362777514488e6,419.51897171340505,7790.117364292157,404.5554445978693,28288.678595683687,81124.36490945083,69169.10090207178,7838.845082518733,17537.10867912845,27891.48042560642,2.6983141336017114,2.369330807386889,1.9326830631638108,406975.6441909488,22.89910987732612,0.010418754696079054,3.0156617473105998,0.23513852257687817,0.03864108753101883,9.098737979728261
30.5,29.621016180550868,5.499705862396315e6,27.85765919519071,12.16944558076263,2.318016085777252e6,761.0158662034814,1250.7156536655236,12726.134770626384,4051.23542805254,17102.14824318718,2770.06591937744,8.539657115647724,350.0463125438766,4.4582123966827613e8,4509.636946474871,100.17107144428874,1.1417478085305e6,327.2997822068811,8063.494952431692,387.24981545456876,27681.362451502486,79142.13958890653,67521.58947486056,7927.705135987777,16384.07905784611,26463.66900150319,2.725592302604933,2.369647372147584,1.9245535612123321,406912.6375382356,16.463112683351344,0.007207533064684018,2.942886854138118,0.16957640752937453,0.028643134307043294,9.142693047132564
31.0,20.275978622231097,5.499794559555481e6,18.953780747797158,8.276238394639615,2.329467550149614e6,594.1880188306151,1290.1343579967722,12412.854782609475,4046.6518923564604,17125.803909783328,2509.746180040969,8.472892601481508,249.12998060853303,4.4608128861793816e8,3238.6739794481537,71.19817149058684,1.1454133482093525e6,255.31157019762043,8335.45134439156,374.8262431438017,27083.782681448636,77204.05669339937,65899.92578752589,8008.330389947512,15332.59403549312,25069.606372744573,2.7481378200471944,2.365108885228944,1.9123461525758922,406848.4585165192,11.835918983905707,0.005001170060920721,2.8715020027599034,0.12223024904512654,0.021262636170138686,9.18450440060345
31.5,13.928279563535884,5.499856615412876e6,12.932376911229607,5.646949506406277,2.3401987321019364e6,463.7932268059637,1329.454030072645,12107.128366709152,4039.832737880809,17149.42795746413,2273.48179630251,8.403259380891242,177.81211243069336,4.4634070910491264e8,2325.604993804935,50.655598660756155,1.1488483269130725e6,199.12885383416975,8604.96885760582,366.32192406324805,26496.834984778176,75310.13262031102,64306.95665040066,8081.014535046608,14374.578551764573,23716.1448966879,2.76615527283896,2.3560338275524937,1.8963781091060345,406783.6244275862,8.509220412380875,0.0034802059375491187,2.801567729036642,0.08806457243169175,0.015807365742100375,9.224276590303154
32.0,9.604159721251374,5.499899981565574e6,8.85174061168143,3.86670607187192,2.3502548383861654e6,361.92084220745323,1368.6639293434098,11808.803646053924,4030.889659760606,17173.00685377838,2059.1395821818624,8.331135526214762,127.25189896160686,4.465994966147295e8,1669.8267372187236,36.07524654730508,1.1520672189977479e6,155.2901327197036,8871.455280154229,360.9547795278907,25921.141436928003,73460.13076030198,62744.7052257677,8146.054488916733,13502.175848875468,22408.53221077085,2.779863106633705,2.3427488709850883,1.8769703315396233,406718.5053562966,6.117528986380254,0.0024284249981494804,2.7331224104322045,0.0634255948664247,0.011769653085375406,9.262109067422335
32.5,6.649273318668333,5.49993025762734e6,6.079613379776419,2.6578795787446774,2.359678269970413e6,282.362577813689,1407.7554204948403,11517.726081630206,4019.930484604278,17196.53007388209,1864.755620190031,8.256863889322469,91.30045833676898,4.468576484516717e8,1198.9342593012977,25.716204959191497,1.155083598499048e6,121.08924116088568,9134.631018524851,358.0983107376944,25357.110296834104,71653.62451891969,61214.52683090773,8203.74727348833,12707.91458371633,21150.619025073698,2.7894888959615445,2.3255834118011482,1.8544424188765245,406653.36554062803,4.39806104675728,0.0016989195866431693,2.6661867117241034,0.045666218830933664,0.00877690978416125,9.298096432859852
33.0,4.623205932832123,5.499951378380433e6,4.191239761485077,1.8344689204364193,2.368508785959269e6,220.2512730254624,1446.7216000141946,11233.73967294232,4007.0592411009916,17219.989455251132,1688.52638582124,8.18075499720268,65.66449585700468,4.47115163186953e8,860.8510217688992,18.34906015724446,1.1579101925667701e6,94.41141645426995,9394.433908920902,357.2554174378997,24804.984718303633,69890.04626463042,59717.248751954234,8254.38761608216,11984.80311166952,19945.057946499015,2.7952653136195225,2.3048650179763106,1.8291086245096038,406588.3931277853,3.161882676908381,0.0011915028467295288,2.6007674442794646,0.0328711483277203,0.006555442410399641,9.33232867377428
33.5,3.228962136078438,5.499966103498995e6,2.900977176772936,1.271669875134687,2.3767836613071077e6,171.77458802278642,1485.5569842526725,10956.687942452485,3992.376238682192,17243.378688954323,1528.7991863873806,8.10308977360605,47.33530024353549,4.4737204027730405e8,618.1418462571154,13.10463394352636,1.160558932538837e6,73.60465173287012,9650.944038901056,358.03414582217266,24264.881550353475,68168.72527988728,58253.28914239513,8298.266144679086,11326.373373625675,18793.487793796878,2.7974267498001866,2.2809157132435853,1.8012746177429964,406523.72157327645,2.2731586703672697,0.0008376082897544951,2.536860787355553,0.02365606916002607,0.004903997277739047,9.364891388598682
34.0,2.265818943485017,5.499976365285402e6,2.0164690416506845,0.8855842914899242,2.3845378373777964e6,133.94867167561404,1524.2572501702787,10686.414735784172,3975.9781523094503,17266.692919197234,1384.062296349862,8.024122081682165,34.19705956153991,4.476282798002499e8,443.90859964076805,9.367761900411855,1.1630410024852438e6,57.37883809787024,9904.327330730295,360.1266460827091,23736.821771000417,66488.91710367802,56822.75452677238,8335.668058485633,10726.691043624287,17696.70053242458,2.7962065201702,2.2540490097296546,1.7712349602491528,406459.4450283489,1.6342308517810473,0.0005901516069125125,2.4744549018715487,0.01702134007437245,0.0036744200739194195,9.395866001081279
34.5,1.5977825043567633,5.499983514784694e6,1.4079557988866755,0.6196897958911508,2.391804064898459e6,104.43963016632841,1562.8190208222259,10422.764866275862,3957.9581117567927,17289.928428500603,1252.9350716366605,7.9440810875270875,24.7569867458963,4.4788388226965487e8,318.83140028636194,6.702601118402372,1.165366885166266e6,44.72675843415386,10154.795045132067,363.2916401866777,23220.754109323323,64849.82613755139,55425.51771960946,8366.872171718978,10180.343963606985,16654.78980156658,2.7918345977138586,2.224567597987823,1.739271205463477,406395.62940381037,1.1748889434141474,0.00041669625840187334,2.4135320070242066,0.012245639234425692,0.0027575129395820113,9.425329963887226
35.0,1.132463152527704,5.499988495475598e6,0.9877259159588264,0.43581320987040995,2.3986130391775044e6,81.4229597247874,1601.2396885627493,10165.584629013596,3938.4057940203365,17313.082390472682,1134.1582470927785,7.863173448163772,17.958590216571718,4.4813884850671834e8,229.03762642219257,4.800042488765262,1.167546405421681e6,34.86224162670758,10402.5759535377,367.3401940610095,22716.57325304303,63250.6229902735,54061.278917593656,8392.150246559493,9682.417341946957,15667.281214717641,2.7845358033308685,2.1927616055369756,1.7056505322205204,406332.32032467815,0.8446563639695713,0.0002948281838339009,2.354070003781578,0.008808799144341895,0.0020726869258738696,9.453356952270637
35.5,0.8069089942103849,5.499991965540075e6,0.696352125629989,0.3081032737349976,2.404993527663886e6,63.47304225662687,1639.5172698432843,9914.722206135319,3917.4075177207033,17336.152675843976,1026.584560237995,7.781585330001874,13.05195855969091,4.483931795494349e8,164.56834639681642,3.440641403842492,1.1695887710530644e6,27.171778485178688,10647.898128115952,372.12437050410466,22224.133820597915,61690.45772517308,52729.612909161995,8411.766547953213,9228.46155738239,14733.24535982464,2.774528393209757,2.158907340520948,1.6706248301294677,406269.5488491741,0.6072439274115916,0.0002090138278884291,2.2960437281795167,0.006335906024018652,0.001560386016655691,9.480017048301082
36.0,0.5780903999260767,5.499994383743216e6,0.4934658066904946,0.21900108412180092,2.4109724900534814e6,49.47638833157023,1677.6502863305147,9670.02798209927,3895.046338565252,17359.137700410563,929.1697975215264,7.699484265516154,9.503310987375087,4.486468765888391e8,118.27542629660987,2.4684573431203276,1.171502611288598e6,21.176688323205422,10890.977759242209,377.52828218771776,21743.261054745883,60168.469927357415,51430.00514379513,8425.977567346099,8814.45650103487,13851.394842401442,2.762022985664529,2.1232664443470837,1.63443016188402,406207.33558025915,0.43656228854521323,0.00014845812662782245,2.2394259089822155,0.004556855834214735,0.0011765356720385678,9.505376916105252
36.5,0.41649627418501806,5.499996069635992e6,0.3515664942638238,0.15654187460606575,2.4165751912256368e6,38.56359989264946,1715.6376678452643,9431.354784801088,3871.4021451099666,17382.03630591224,840.9643234462609,7.617020856940648,6.9317019376541635,4.488999409239694e8,85.02881581487597,1.7725715683764618,1.1732960129355113e6,16.503548329511037,11132.01293278932,383.46108794245015,21273.7589954239,58683.79631111436,50161.87903704819,8435.031874270311,8436.775033186756,13020.166910164615,2.7472217755823394,2.086085385145645,1.5972865359679949,406145.6936214371,0.31385510283275214,0.00010563919846731705,2.1841878931683265,0.0032771244342804182,0.0008884709623138094,9.52949996856203
37.0,0.3018151467016832,5.499997245686018e6,0.25186209564993095,0.11254488333231673,2.421825307335705e6,30.05606375441696,1753.4786733161504,9198.558065933556,3846.551754207422,17404.84766676603,761.1051259596197,7.534330336355159,5.064577609665552,4.4915237392996114e8,61.14704766757511,1.2740154148739522,1.1749765543331362e6,12.86108978617337,11371.180787180496,389.85153355016405,20815.41672208824,57235.57643091104,48924.61648064012,8439.17006415629,8092.147184592885,12237.79324748817,2.730317990328975,2.0475952319615702,1.559397931450183,406084.63070162636,0.22563794075066138,7.530267116712403e-5,2.1303001913613118,0.0023566612678022035,0.0006719467744789692,9.552446525867687
